"o","5",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991741567",
"o","5",,"                  The lights are:  >>OFF<<
",,"stdout","1644991741567",
"o","5",,"
",,"stdout","1644991741567",
"o","5",,"	s - starter button                   b - breaker engage on/off         
",,"stdout","1644991741567",
"o","5",,"	t - advance/retard throttle          f - add diesel fuel               
",,"stdout","1644991741567",
"o","5",,"	c - choke on/off                     o - add oil                       
",,"stdout","1644991741567",
"o","5",,"	v - fuel cutoff valve open/closed    w - wait                          
",,"stdout","1644991741567",
"o","5",,"	g - generator engage on/off          q - quit                          
",,"stdout","1644991741567",
"o","5",,"
",,"stdout","1644991741567",
"o","5",,"	p - panel                            m - menu                          
",,"stdout","1644991741567",
"o","5",,"
",,"stdout","1644991741567",
"o","5",,"action: ",,"stdout","1644991741567",
"o","5",,"You put in a quart of oil.
",,"stdout","1644991743551",
"o","5",,"
",,"stdout","1644991743551",
"o","5",,"action: ",,"stdout","1644991743551",
"o","5",,"You put in a quart of oil.
",,"stdout","1644991743738",
"o","5",,"
",,"stdout","1644991743738",
"o","5",,"action: ",,"stdout","1644991743738",
"o","5",,"huh?
",,"stdout","1644991743911",
"o","5",,"action: ",,"stdout","1644991743911",
"o","5",,"huh?
",,"stdout","1644991744075",
"o","5",,"action: ",,"stdout","1644991744075",
"o","5",,"You put in a quart of oil.
",,"stdout","1644991744266",
"o","5",,"
",,"stdout","1644991744266",
"o","5",,"action: ",,"stdout","1644991744266",
"o","5",,"huh?
",,"stdout","1644991744426",
"o","5",,"action: ",,"stdout","1644991744426",
"o","5",,"The oil reservoir already is full.
",,"stdout","1644991746070",
"o","5",,"
",,"stdout","1644991746070",
"o","5",,"action: ",,"stdout","1644991746070",
"o","5",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991746752",
"o","5",,"
",,"stdout","1644991746752",
"o","5",,"action: ",,"stdout","1644991746752",
"o","5",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991746944",
"o","5",,"
",,"stdout","1644991746944",
"o","5",,"action: ",,"stdout","1644991746944",
"o","5",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991747168",
